wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
4.80	1.444	0.006	0.006	0.001
4.82	1.444	0.006	0.006	0.001
4.84	1.444	0.006	0.006	0.001
4.86	1.443	0.006	0.006	0.001
4.88	1.443	0.006	0.006	0.001
4.90	1.443	0.006	0.006	0.001
4.92	1.443	0.006	0.006	0.001
4.94	1.442	0.006	0.005	0.001
4.96	1.442	0.006	0.006	0.001
4.98	1.442	0.006	0.006	0.001
5.00	1.442	0.006	0.007	0.001
5.02	1.442	0.006	0.007	0.001
5.04	1.442	0.006	0.007	0.001
5.06	1.441	0.006	0.006	0.001
5.08	1.441	0.006	0.006	0.001
5.10	1.441	0.006	0.007	0.001
5.12	1.441	0.006	0.007	0.001
5.14	1.440	0.006	0.007	0.001
5.16	1.440	0.006	0.007	0.001
5.18	1.440	0.006	0.007	0.001
5.20	1.440	0.006	0.008	0.001
5.22	1.439	0.006	0.008	0.001
5.24	1.439	0.006	0.008	0.001
5.26	1.439	0.006	0.008	0.001
5.28	1.439	0.006	0.008	0.001
5.30	1.438	0.006	0.008	0.001
5.32	1.438	0.006	0.008	0.001
5.34	1.438	0.006	0.008	0.001
5.36	1.438	0.006	0.008	0.001
5.38	1.437	0.006	0.007	0.001
5.40	1.437	0.006	0.008	0.001
5.42	1.437	0.006	0.007	0.001
5.44	1.437	0.006	0.008	0.001
5.46	1.436	0.006	0.007	0.001
5.48	1.436	0.006	0.008	0.001
5.50	1.436	0.006	0.007	0.001
5.52	1.436	0.006	0.008	0.001
5.54	1.435	0.006	0.008	0.001
5.56	1.435	0.006	0.008	0.001
5.58	1.435	0.006	0.008	0.001
5.60	1.435	0.006	0.008	0.001
5.62	1.434	0.006	0.008	0.001
5.64	1.434	0.006	0.008	0.001
5.66	1.434	0.006	0.008	0.001
5.68	1.434	0.006	0.008	0.001
5.70	1.433	0.006	0.008	0.001
5.72	1.433	0.006	0.008	0.001
5.74	1.433	0.006	0.008	0.001
5.76	1.433	0.006	0.008	0.001
5.78	1.432	0.006	0.008	0.001
5.80	1.432	0.006	0.008	0.001
5.82	1.432	0.006	0.008	0.001
5.84	1.432	0.006	0.008	0.001
5.86	1.431	0.006	0.008	0.002
5.88	1.431	0.006	0.008	0.002
5.90	1.431	0.006	0.008	0.002
5.92	1.431	0.006	0.008	0.002
5.94	1.430	0.006	0.008	0.002
5.96	1.430	0.006	0.009	0.002
5.98	1.430	0.006	0.009	0.001
6.00	1.430	0.006	0.009	0.001
6.02	1.429	0.006	0.008	0.001
6.04	1.429	0.006	0.008	0.001
6.06	1.429	0.006	0.008	0.001
6.08	1.429	0.006	0.009	0.002
6.10	1.428	0.006	0.009	0.001
6.12	1.428	0.006	0.009	0.001
6.14	1.428	0.006	0.008	0.001
6.16	1.427	0.006	0.009	0.001
6.18	1.427	0.006	0.008	0.001
6.20	1.427	0.006	0.008	0.001
6.22	1.426	0.006	0.009	0.001
6.24	1.426	0.006	0.009	0.002
6.26	1.426	0.006	0.009	0.001
6.28	1.426	0.006	0.009	0.001
6.30	1.425	0.006	0.008	0.001
6.32	1.425	0.006	0.009	0.001
6.34	1.425	0.006	0.009	0.001
6.36	1.424	0.006	0.009	0.001
6.38	1.424	0.006	0.009	0.001
6.40	1.424	0.006	0.009	0.002
6.42	1.423	0.006	0.009	0.002
6.44	1.423	0.006	0.010	0.002
6.46	1.423	0.006	0.010	0.001
6.48	1.423	0.006	0.009	0.001
6.50	1.422	0.006	0.010	0.002
6.52	1.422	0.006	0.010	0.002
6.54	1.421	0.006	0.009	0.002
6.56	1.421	0.006	0.009	0.002
6.58	1.421	0.006	0.009	0.002
6.60	1.421	0.006	0.010	0.002
6.62	1.420	0.006	0.009	0.002
6.64	1.420	0.006	0.010	0.002
6.66	1.419	0.006	0.009	0.001
6.68	1.419	0.006	0.009	0.002
6.70	1.419	0.006	0.010	0.002
6.72	1.418	0.006	0.010	0.001
6.74	1.418	0.006	0.010	0.001
6.76	1.418	0.006	0.010	0.001
6.78	1.417	0.006	0.010	0.001
6.80	1.417	0.006	0.010	0.001
6.82	1.416	0.006	0.010	0.001
6.84	1.416	0.006	0.009	0.001
6.86	1.416	0.006	0.010	0.001
6.88	1.415	0.006	0.010	0.001
6.90	1.415	0.006	0.010	0.002
6.92	1.415	0.006	0.010	0.001
6.94	1.414	0.006	0.010	0.002
6.96	1.414	0.006	0.010	0.001
6.98	1.413	0.006	0.010	0.001
7.00	1.413	0.006	0.010	0.002
7.02	1.412	0.006	0.010	0.002
7.04	1.412	0.006	0.010	0.001
7.06	1.412	0.006	0.011	0.002
7.08	1.411	0.006	0.010	0.001
7.10	1.411	0.006	0.010	0.001
7.12	1.411	0.006	0.011	0.001
7.14	1.410	0.006	0.011	0.001
7.16	1.410	0.006	0.011	0.001
7.18	1.409	0.006	0.011	0.002
7.20	1.410	0.006	0.011	0.002
7.22	1.410	0.006	0.011	0.001
7.24	1.409	0.006	0.011	0.001
7.26	1.408	0.005	0.011	0.001
7.28	1.407	0.005	0.012	0.001
7.30	1.406	0.005	0.012	0.002
7.32	1.406	0.005	0.011	0.001
7.34	1.405	0.004	0.012	0.001
7.36	1.404	0.005	0.012	0.001
7.38	1.404	0.005	0.012	0.001
7.40	1.400	0.005	0.012	0.001
7.42	1.400	0.004	0.012	0.001
7.44	1.400	0.004	0.012	0.001
7.46	1.400	0.004	0.012	0.001
7.48	1.401	0.004	0.012	0.001
7.50	1.400	0.004	0.012	0.001
7.52	1.400	0.004	0.012	0.001
7.54	1.399	0.004	0.012	0.001
7.56	1.398	0.004	0.012	0.001
7.58	1.397	0.004	0.013	0.001
7.60	1.400	0.004	0.013	0.001
7.62	1.400	0.003	0.013	0.001
7.64	1.395	0.003	0.013	0.001
7.66	1.394	0.003	0.013	0.001
7.68	1.393	0.003	0.013	0.001
7.70	1.392	0.003	0.013	0.001
7.72	1.391	0.003	0.013	0.001
7.74	1.390	0.003	0.013	0.001
7.76	1.389	0.003	0.013	0.001
7.78	1.388	0.003	0.014	0.001
7.80	1.387	0.003	0.014	0.001
7.82	1.386	0.003	0.014	0.001
7.84	1.385	0.003	0.014	0.001
7.86	1.384	0.003	0.014	0.001
7.88	1.382	0.003	0.014	0.001
7.90	1.381	0.003	0.014	0.001
7.92	1.380	0.003	0.014	0.001
7.94	1.379	0.003	0.015	0.001
7.96	1.378	0.003	0.015	0.001
7.98	1.376	0.003	0.015	0.001
8.00	1.375	0.003	0.015	0.001
8.02	1.373	0.003	0.015	0.001
8.04	1.372	0.003	0.015	0.001
8.06	1.370	0.003	0.016	0.001
8.08	1.368	0.004	0.016	0.001
8.10	1.367	0.004	0.016	0.001
8.12	1.365	0.004	0.016	0.001
8.14	1.363	0.004	0.017	0.001
8.16	1.360	0.005	0.017	0.002
8.18	1.359	0.006	0.017	0.001
8.20	1.357	0.006	0.018	0.002
8.22	1.355	0.007	0.018	0.002
8.24	1.353	0.008	0.018	0.002
8.26	1.350	0.008	0.018	0.001
8.28	1.350	0.01	0.019	0.002
8.30	1.347	0.01	0.019	0.002
8.32	1.344	0.011	0.019	0.002
8.34	1.343	0.012	0.019	0.002
8.36	1.339	0.013	0.020	0.002
8.38	1.338	0.015	0.020	0.002
8.40	1.335	0.016	0.021	0.003
8.42	1.333	0.018	0.021	0.002
8.44	1.330	0.02	0.021	0.002
8.46	1.329	0.022	0.021	0.003
8.48	1.327	0.023	0.022	0.003
8.50	1.324	0.025	0.023	0.003
8.52	1.322	0.028	0.022	0.004
8.54	1.320	0.03	0.023	0.004
8.56	1.318	0.032	0.023	0.004
8.58	1.316	0.034	0.024	0.005
8.60	1.313	0.037	0.024	0.005
8.62	1.312	0.04	0.024	0.005
8.64	1.310	0.042	0.024	0.006
8.66	1.309	0.045	0.025	0.006
8.68	1.306	0.047	0.025	0.007
8.70	1.304	0.051	0.025	0.006
8.72	1.303	0.053	0.026	0.007
8.74	1.300	0.056	0.026	0.008
8.76	1.299	0.06	0.026	0.008
8.78	1.298	0.063	0.026	0.009
8.80	1.296	0.066	0.027	0.009
8.82	1.295	0.07	0.028	0.01
8.84	1.294	0.072	0.027	0.01
8.86	1.292	0.075	0.027	0.01
8.88	1.290	0.079	0.028	0.011
8.90	1.288	0.083	0.028	0.012
8.92	1.287	0.087	0.028	0.012
8.94	1.286	0.09	0.029	0.013
8.96	1.284	0.094	0.029	0.013
8.98	1.283	0.097	0.030	0.014
9.00	1.280	0.101	0.030	0.015
9.02	1.279	0.106	0.030	0.016
9.04	1.277	0.109	0.030	0.016
9.06	1.275	0.115	0.030	0.017
9.08	1.273	0.119	0.031	0.017
9.10	1.270	0.125	0.031	0.018
9.12	1.268	0.131	0.031	0.019
9.14	1.266	0.137	0.032	0.02
9.16	1.263	0.143	0.032	0.021
9.18	1.261	0.151	0.033	0.023
9.20	1.259	0.159	0.033	0.024
9.22	1.257	0.168	0.034	0.025
9.24	1.255	0.178	0.034	0.027
9.26	1.254	0.189	0.034	0.029
9.28	1.253	0.201	0.034	0.031
9.30	1.255	0.214	0.034	0.033
9.32	1.257	0.228	0.033	0.036
9.34	1.262	0.242	0.032	0.039
9.36	1.267	0.256	0.031	0.041
9.38	1.276	0.271	0.029	0.043
9.40	1.285	0.284	0.027	0.046
9.42	1.297	0.298	0.025	0.047
9.44	1.311	0.309	0.021	0.05
9.46	1.327	0.319	0.019	0.051
9.48	1.344	0.326	0.015	0.052
9.50	1.360	0.33	0.012	0.05
9.52	1.374	0.334	0.010	0.05
9.54	1.392	0.337	0.008	0.051
9.56	1.406	0.337	0.006	0.05
9.58	1.423	0.338	0.004	0.05
9.60	1.437	0.335	0.003	0.05
9.62	1.453	0.336	0.003	0.051
9.64	1.469	0.329	0.005	0.05
9.66	1.482	0.324	0.008	0.049
9.68	1.495	0.316	0.010	0.046
9.70	1.506	0.31	0.012	0.044
9.72	1.517	0.301	0.013	0.042
9.74	1.525	0.294	0.014	0.04
9.76	1.534	0.285	0.015	0.039
9.78	1.541	0.278	0.016	0.038
9.80	1.547	0.269	0.017	0.035
9.82	1.553	0.263	0.017	0.034
9.84	1.560	0.254	0.019	0.032
9.86	1.564	0.246	0.018	0.031
9.88	1.569	0.238	0.019	0.029
9.90	1.573	0.231	0.019	0.028
9.92	1.577	0.223	0.020	0.027
9.94	1.579	0.216	0.020	0.025
9.96	1.583	0.209	0.020	0.024
9.98	1.586	0.202	0.020	0.023
10.00	1.589	0.194	0.021	0.021
10.02	1.591	0.187	0.020	0.02
10.04	1.594	0.179	0.021	0.018
10.06	1.595	0.171	0.020	0.017
10.08	1.595	0.163	0.020	0.016
10.10	1.595	0.156	0.019	0.014
10.12	1.595	0.149	0.019	0.013
10.14	1.594	0.142	0.018	0.012
10.16	1.593	0.136	0.018	0.011
10.18	1.593	0.13	0.017	0.01
10.20	1.590	0.123	0.016	0.009
10.22	1.589	0.119	0.015	0.009
10.24	1.588	0.112	0.015	0.008
10.26	1.585	0.107	0.014	0.007
10.28	1.582	0.102	0.014	0.007
10.30	1.580	0.099	0.013	0.006
10.32	1.578	0.094	0.013	0.006
10.34	1.575	0.091	0.011	0.005
10.36	1.573	0.087	0.011	0.005
10.38	1.570	0.084	0.010	0.005
10.40	1.567	0.081	0.010	0.005
10.42	1.565	0.079	0.009	0.005
10.44	1.563	0.075	0.010	0.005
10.46	1.559	0.074	0.009	0.004
10.48	1.558	0.072	0.008	0.004
10.50	1.555	0.069	0.007	0.005
10.52	1.552	0.068	0.008	0.004
10.54	1.550	0.067	0.007	0.004
10.56	1.549	0.065	0.007	0.004
10.58	1.546	0.064	0.006	0.004
10.60	1.545	0.063	0.006	0.004
10.62	1.543	0.061	0.006	0.004
10.64	1.541	0.06	0.005	0.004
10.66	1.539	0.059	0.004	0.004
10.68	1.536	0.059	0.004	0.004
10.70	1.535	0.059	0.004	0.004
10.72	1.534	0.058	0.004	0.004
10.74	1.533	0.058	0.004	0.004
10.76	1.532	0.057	0.004	0.004
10.78	1.531	0.057	0.003	0.004
10.80	1.530	0.056	0.004	0.004
10.82	1.529	0.056	0.003	0.004
10.84	1.529	0.055	0.003	0.004
10.86	1.527	0.055	0.003	0.004
10.88	1.527	0.054	0.003	0.004
10.90	1.526	0.054	0.003	0.004
10.92	1.527	0.053	0.003	0.004
10.94	1.525	0.052	0.003	0.004
10.96	1.525	0.052	0.003	0.004
10.98	1.525	0.051	0.003	0.004
11.00	1.524	0.05	0.002	0.004
11.02	1.524	0.049	0.002	0.003
11.04	1.523	0.048	0.002	0.003
11.06	1.523	0.047	0.002	0.004
11.08	1.522	0.046	0.002	0.004
11.10	1.521	0.045	0.002	0.004
11.12	1.520	0.044	0.002	0.003
11.14	1.520	0.044	0.001	0.003
11.16	1.519	0.042	0.001	0.003
11.18	1.518	0.041	0.001	0.004
11.20	1.516	0.04	0.001	0.004
11.22	1.515	0.041	0.001	0.003
11.24	1.515	0.039	0.001	0.004
11.26	1.513	0.04	0.001	0.003
11.28	1.513	0.039	0.001	0.003
11.30	1.511	0.039	0.001	0.004
11.32	1.511	0.039	0.001	0.004
11.34	1.510	0.039	0.001	0.004
11.36	1.511	0.038	0.001	0.003
11.38	1.509	0.038	0.001	0.003
11.40	1.509	0.038	0.001	0.004
11.42	1.509	0.038	0.001	0.004
11.44	1.509	0.037	0.001	0.004
11.46	1.508	0.037	0.001	0.004
11.48	1.508	0.036	0.001	0.004
11.50	1.507	0.036	0.001	0.003
11.52	1.507	0.035	0.001	0.004
11.54	1.506	0.035	0.011	0.003
11.56	1.507	0.035	0.001	0.003
11.58	1.506	0.034	0.001	0.003
11.60	1.506	0.033	0.001	0.003
11.62	1.505	0.032	0.002	0.004
11.64	1.505	0.032	0.001	0.003
11.66	1.504	0.031	0.001	0.003
11.68	1.504	0.03	0.001	0.003
11.70	1.502	0.03	0.001	0.003
11.72	1.503	0.03	0.001	0.003
11.74	1.501	0.028	0.002	0.002
11.76	1.500	0.029	0.002	0.003
11.78	1.500	0.028	0.002	0.003
11.80	1.500	0.028	0.002	0.003
11.82	1.499	0.026	0.002	0.002
11.84	1.497	0.026	0.002	0.002
11.86	1.496	0.026	0.002	0.003
11.88	1.495	0.026	0.002	0.003
11.90	1.495	0.026	0.002	0.003
11.92	1.494	0.026	0.002	0.003
11.94	1.493	0.026	0.002	0.003
11.96	1.493	0.026	0.002	0.003
11.98	1.493	0.025	0.003	0.003
12.00	1.491	0.025	0.003	0.003
12.02	1.491	0.026	0.003	0.003
12.04	1.491	0.025	0.003	0.003
12.06	1.490	0.025	0.003	0.003
12.08	1.489	0.025	0.003	0.002
12.10	1.488	0.025	0.003	0.002
12.12	1.488	0.025	0.003	0.003
12.14	1.487	0.025	0.003	0.003
12.16	1.487	0.025	0.004	0.003
12.18	1.486	0.025	0.004	0.003
12.20	1.486	0.025	0.003	0.003
12.22	1.485	0.025	0.004	0.003
12.24	1.486	0.025	0.004	0.004
12.26	1.484	0.024	0.004	0.004
12.28	1.484	0.025	0.004	0.004
12.30	1.484	0.025	0.004	0.004
12.32	1.483	0.025	0.004	0.004
12.34	1.483	0.025	0.004	0.004
12.36	1.482	0.025	0.004	0.004
12.38	1.482	0.025	0.004	0.004
12.40	1.481	0.025	0.004	0.004
12.42	1.480	0.025	0.004	0.004
12.44	1.480	0.026	0.004	0.004
12.46	1.480	0.026	0.004	0.004
12.48	1.479	0.027	0.004	0.004
12.50	1.480	0.027	0.004	0.004
12.52	1.480	0.027	0.003	0.004
12.54	1.480	0.027	0.004	0.004
12.56	1.480	0.027	0.004	0.004
12.58	1.479	0.027	0.004	0.004
12.60	1.479	0.027	0.004	0.004
12.62	1.479	0.027	0.004	0.004
12.64	1.479	0.027	0.004	0.004
12.66	1.479	0.027	0.004	0.004
12.68	1.479	0.027	0.004	0.004
12.70	1.478	0.027	0.004	0.004
12.72	1.478	0.027	0.004	0.004
12.74	1.478	0.027	0.004	0.004
12.76	1.478	0.027	0.005	0.004
12.78	1.478	0.027	0.005	0.005
12.80	1.478	0.027	0.004	0.005
12.82	1.478	0.027	0.004	0.005
12.84	1.478	0.027	0.004	0.005
12.86	1.477	0.027	0.004	0.005
12.88	1.478	0.027	0.004	0.005
12.90	1.477	0.027	0.004	0.005
12.92	1.478	0.027	0.004	0.004
12.94	1.478	0.026	0.004	0.004
12.96	1.477	0.026	0.004	0.004
12.98	1.477	0.026	0.004	0.004
13.00	1.477	0.026	0.004	0.004
13.02	1.477	0.026	0.004	0.004
13.04	1.477	0.026	0.004	0.004
13.06	1.477	0.025	0.004	0.004
13.08	1.476	0.025	0.004	0.004
13.10	1.476	0.025	0.004	0.004
13.12	1.475	0.025	0.004	0.004
13.14	1.475	0.025	0.004	0.004
13.16	1.475	0.025	0.004	0.004
13.18	1.475	0.025	0.005	0.004
13.20	1.475	0.025	0.005	0.004
13.22	1.474	0.025	0.005	0.004
13.24	1.474	0.025	0.005	0.004
13.26	1.474	0.025	0.005	0.004
13.28	1.474	0.025	0.005	0.004
13.30	1.474	0.025	0.005	0.004
13.32	1.474	0.025	0.005	0.004
13.34	1.474	0.025	0.005	0.004
13.36	1.474	0.024	0.005	0.005
13.38	1.473	0.024	0.005	0.005
13.40	1.473	0.024	0.005	0.005
13.42	1.473	0.025	0.005	0.005
13.44	1.473	0.024	0.005	0.005
13.46	1.472	0.024	0.005	0.005
13.48	1.473	0.024	0.005	0.005
13.50	1.472	0.023	0.005	0.005
13.52	1.472	0.023	0.005	0.005
13.54	1.471	0.023	0.005	0.005
13.56	1.471	0.023	0.005	0.005
13.58	1.470	0.023	0.006	0.005
13.60	1.470	0.024	0.006	0.005
13.62	1.470	0.024	0.005	0.005
13.64	1.470	0.024	0.005	0.005
13.66	1.470	0.024	0.005	0.005
13.68	1.469	0.024	0.006	0.005
13.70	1.469	0.025	0.005	0.006
13.72	1.469	0.025	0.005	0.006
13.74	1.469	0.025	0.005	0.006
13.76	1.469	0.025	0.005	0.006
13.78	1.469	0.025	0.005	0.006
13.80	1.469	0.025	0.005	0.006
13.82	1.469	0.025	0.005	0.006
13.84	1.469	0.025	0.005	0.006
13.86	1.469	0.025	0.005	0.006
13.88	1.469	0.025	0.005	0.006
13.90	1.469	0.025	0.004	0.006
13.92	1.469	0.025	0.004	0.006
13.94	1.468	0.025	0.004	0.006
13.96	1.468	0.025	0.004	0.006
13.98	1.468	0.025	0.004	0.006
14.00	1.468	0.026	0.004	0.005
14.02	1.468	0.026	0.004	0.005
14.04	1.468	0.026	0.004	0.005
14.06	1.468	0.026	0.004	0.005
14.08	1.468	0.026	0.004	0.005
14.10	1.468	0.026	0.004	0.005
14.12	1.467	0.026	0.004	0.005
14.14	1.468	0.027	0.004	0.005
14.16	1.468	0.027	0.005	0.005
14.18	1.468	0.027	0.004	0.005
14.20	1.468	0.027	0.005	0.005
14.22	1.468	0.027	0.005	0.005
14.24	1.468	0.027	0.005	0.006
14.26	1.468	0.028	0.004	0.006
14.28	1.469	0.028	0.005	0.006
14.30	1.469	0.028	0.004	0.006
14.32	1.470	0.028	0.004	0.006
14.34	1.470	0.028	0.004	0.006
14.36	1.471	0.028	0.004	0.006
14.38	1.471	0.028	0.004	0.006
14.40	1.472	0.027	0.004	0.006
14.42	1.471	0.027	0.003	0.006
14.44	1.472	0.027	0.004	0.005
14.46	1.472	0.027	0.004	0.005
14.48	1.474	0.026	0.004	0.005
14.50	1.473	0.025	0.004	0.005
14.52	1.473	0.025	0.004	0.005
14.54	1.473	0.024	0.004	0.005
14.56	1.473	0.024	0.004	0.005
14.58	1.472	0.023	0.004	0.005
14.60	1.472	0.024	0.005	0.005
14.62	1.473	0.023	0.004	0.005
14.64	1.472	0.023	0.005	0.005
14.66	1.472	0.023	0.004	0.005
14.68	1.472	0.023	0.005	0.005
14.70	1.472	0.023	0.004	0.005
14.72	1.472	0.023	0.005	0.005
14.74	1.472	0.023	0.004	0.005
14.76	1.473	0.023	0.005	0.005
14.78	1.473	0.023	0.004	0.005
14.80	1.474	0.023	0.007	0.005
14.82	1.474	0.022	0.005	0.005
14.84	1.474	0.022	0.007	0.005
14.86	1.473	0.022	0.005	0.005
14.88	1.474	0.023	0.009	0.006
14.90	1.475	0.023	0.005	0.007
14.92	1.476	0.023	0.010	0.007
14.94	1.477	0.023	0.006	0.008
14.96	1.480	0.023	0.013	0.009
14.98	1.480	0.023	0.004	0.009
15.00	1.490	0.023	0.030	0.011
