wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
7.54	1.261	0.005	0.020	0.002
7.56	1.259	0.005	0.020	0.002
7.58	1.256	0.005	0.020	0.002
7.60	1.254	0.005	0.020	0.002
7.62	1.252	0.005	0.020	0.002
7.64	1.249	0.005	0.030	0.002
7.66	1.246	0.005	0.030	0.002
7.68	1.244	0.005	0.030	0.002
7.70	1.240	0.005	0.030	0.002
7.72	1.237	0.006	0.030	0.002
7.74	1.234	0.007	0.030	0.002
7.76	1.231	0.008	0.030	0.002
7.78	1.228	0.009	0.030	0.002
7.80	1.225	0.010	0.030	0.002
7.82	1.223	0.011	0.030	0.002
7.84	1.220	0.012	0.030	0.002
7.86	1.217	0.013	0.030	0.002
7.88	1.214	0.014	0.040	0.002
7.90	1.212	0.015	0.040	0.002
7.92	1.209	0.016	0.040	0.002
7.94	1.206	0.017	0.040	0.002
7.96	1.203	0.018	0.040	0.002
7.98	1.200	0.019	0.040	0.002
8.00	1.196	0.020	0.040	0.002
8.02	1.193	0.021	0.040	0.002
8.04	1.190	0.022	0.040	0.002
8.06	1.186	0.023	0.040	0.004
8.08	1.182	0.024	0.040	0.002
8.10	1.179	0.025	0.050	0.006
8.12	1.174	0.026	0.050	0.006
8.14	1.169	0.028	0.050	0.002
8.16	1.164	0.030	0.050	0.005
8.18	1.160	0.034	0.050	0.008
8.20	1.156	0.034	0.050	0.007
8.22	1.150	0.038	0.050	0.009
8.24	1.148	0.040	0.050	0.009
8.26	1.141	0.042	0.050	0.008
8.28	1.136	0.047	0.060	0.010
8.30	1.132	0.050	0.060	0.010
8.32	1.127	0.054	0.060	0.011
8.34	1.123	0.058	0.060	0.012
8.36	1.119	0.062	0.060	0.013
8.38	1.114	0.066	0.060	0.013
8.40	1.110	0.070	0.060	0.014
8.42	1.103	0.074	0.060	0.014
8.44	1.099	0.082	0.060	0.017
8.46	1.097	0.086	0.060	0.017
8.48	1.092	0.091	0.060	0.018
8.50	1.089	0.096	0.060	0.019
8.52	1.084	0.102	0.060	0.020
8.54	1.082	0.106	0.070	0.021
8.56	1.075	0.111	0.070	0.021
8.58	1.071	0.118	0.070	0.023
8.60	1.066	0.124	0.070	0.024
8.62	1.062	0.131	0.070	0.025
8.64	1.058	0.138	0.070	0.027
8.66	1.055	0.144	0.070	0.028
8.68	1.048	0.151	0.070	0.029
8.70	1.044	0.161	0.070	0.031
8.72	1.040	0.169	0.070	0.033
8.74	1.035	0.179	0.070	0.034
8.76	1.031	0.189	0.070	0.036
8.78	1.028	0.200	0.070	0.037
8.80	1.025	0.212	0.070	0.039
8.82	1.024	0.224	0.070	0.041
8.84	1.023	0.237	0.070	0.043
8.86	1.024	0.249	0.070	0.044
8.88	1.025	0.262	0.070	0.046
8.90	1.030	0.274	0.070	0.047
8.92	1.032	0.283	0.070	0.047
8.94	1.037	0.294	0.070	0.048
8.96	1.040	0.302	0.070	0.049
8.98	1.044	0.311	0.070	0.050
9.00	1.048	0.319	0.060	0.051
9.02	1.054	0.327	0.060	0.051
9.04	1.058	0.331	0.060	0.051
9.06	1.060	0.337	0.060	0.052
9.08	1.062	0.341	0.060	0.052
9.10	1.062	0.347	0.060	0.053
9.12	1.062	0.351	0.060	0.053
9.14	1.059	0.359	0.060	0.054
9.16	1.058	0.366	0.060	0.054
9.18	1.055	0.375	0.060	0.055
9.20	1.053	0.384	0.060	0.056
9.22	1.049	0.396	0.060	0.057
9.24	1.048	0.408	0.060	0.058
9.26	1.043	0.422	0.060	0.059
9.28	1.043	0.439	0.060	0.061
9.30	1.042	0.456	0.060	0.062
9.32	1.043	0.475	0.060	0.063
9.34	1.047	0.494	0.060	0.065
9.36	1.050	0.514	0.060	0.066
9.38	1.056	0.537	0.060	0.068
9.40	1.065	0.558	0.060	0.069
9.42	1.076	0.580	0.060	0.071
9.44	1.089	0.601	0.060	0.073
9.46	1.103	0.622	0.060	0.074
9.48	1.121	0.641	0.060	0.076
9.50	1.136	0.660	0.060	0.078
9.52	1.156	0.681	0.060	0.081
9.54	1.177	0.700	0.060	0.083
9.56	1.203	0.721	0.060	0.086
9.58	1.232	0.736	0.060	0.088
9.60	1.263	0.750	0.060	0.092
9.62	1.297	0.759	0.060	0.094
9.64	1.329	0.763	0.050	0.097
9.66	1.362	0.766	0.050	0.099
9.68	1.393	0.764	0.050	0.101
9.70	1.423	0.762	0.050	0.103
9.72	1.453	0.758	0.040	0.105
9.74	1.483	0.752	0.040	0.106
9.76	1.512	0.741	0.040	0.107
9.78	1.537	0.730	0.040	0.109
9.80	1.562	0.717	0.030	0.108
9.82	1.582	0.703	0.030	0.108
9.84	1.601	0.693	0.030	0.110
9.86	1.623	0.682	0.030	0.110
9.88	1.644	0.670	0.020	0.110
9.90	1.664	0.658	0.020	0.110
9.92	1.686	0.646	0.020	0.110
9.94	1.709	0.631	0.020	0.109
9.96	1.734	0.615	0.020	0.109
9.98	1.759	0.592	0.030	0.106
10.00	1.781	0.566	0.030	0.103
10.02	1.798	0.534	0.030	0.098
10.04	1.809	0.504	0.040	0.092
10.06	1.818	0.472	0.040	0.086
10.08	1.820	0.442	0.040	0.079
10.10	1.822	0.412	0.040	0.073
10.12	1.818	0.384	0.040	0.066
10.14	1.814	0.360	0.040	0.061
10.16	1.806	0.336	0.040	0.056
10.18	1.799	0.316	0.040	0.052
10.20	1.789	0.297	0.040	0.048
10.22	1.780	0.282	0.030	0.045
10.24	1.771	0.266	0.030	0.042
10.26	1.761	0.254	0.030	0.040
10.28	1.754	0.242	0.030	0.038
10.30	1.745	0.229	0.030	0.035
10.32	1.735	0.219	0.020	0.034
10.34	1.727	0.211	0.020	0.033
10.36	1.719	0.201	0.020	0.030
10.38	1.709	0.193	0.020	0.029
10.40	1.700	0.186	0.020	0.028
10.42	1.691	0.180	0.020	0.027
10.44	1.683	0.175	0.020	0.026
10.46	1.674	0.171	0.010	0.026
10.48	1.668	0.168	0.010	0.026
10.50	1.661	0.163	0.010	0.025
10.52	1.652	0.160	0.010	0.024
10.54	1.646	0.159	0.010	0.024
10.56	1.640	0.156	0.010	0.024
10.58	1.633	0.155	0.010	0.024
10.60	1.628	0.154	0.010	0.024
10.62	1.622	0.153	0.010	0.024
10.64	1.617	0.153	0.010	0.024
10.66	1.613	0.153	0.010	0.024
10.68	1.608	0.152	0.010	0.024
10.70	1.604	0.153	0.010	0.024
10.72	1.601	0.154	0.010	0.025
10.74	1.599	0.154	0.010	0.025
10.76	1.595	0.154	0.010	0.025
10.78	1.593	0.155	0.010	0.025
10.80	1.590	0.155	0.010	0.024
10.82	1.587	0.158	0.010	0.025
10.84	1.586	0.159	0.010	0.025
10.86	1.585	0.162	0.010	0.026
10.88	1.586	0.164	0.010	0.027
10.90	1.587	0.166	0.010	0.027
10.92	1.590	0.168	0.010	0.029
10.94	1.594	0.168	0.010	0.029
10.96	1.598	0.165	0.010	0.027
10.98	1.599	0.163	0.010	0.027
11.00	1.603	0.161	0.010	0.027
11.02	1.605	0.157	0.010	0.027
11.04	1.607	0.153	0.010	0.026
11.06	1.607	0.149	0.010	0.025
