wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
10.60	1.558	0.061	0.004	0.002
10.62	1.554	0.061	0.004	0.002
10.64	1.552	0.061	0.003	0.002
10.66	1.547	0.061	0.003	0.002
10.68	1.545	0.064	0.003	0.002
10.70	1.544	0.064	0.003	0.002
10.72	1.541	0.064	0.003	0.002
10.74	1.539	0.065	0.003	0.002
10.76	1.537	0.065	0.003	0.002
10.78	1.535	0.067	0.003	0.002
10.80	1.534	0.068	0.003	0.002
10.82	1.532	0.070	0.003	0.002
10.84	1.532	0.072	0.002	0.002
10.86	1.532	0.073	0.002	0.002
10.88	1.533	0.074	0.003	0.002
10.90	1.533	0.075	0.003	0.002
10.92	1.535	0.075	0.003	0.002
10.94	1.535	0.075	0.003	0.002
10.96	1.538	0.075	0.003	0.002
10.98	1.539	0.073	0.002	0.002
11.00	1.541	0.072	0.002	0.002
11.02	1.541	0.068	0.003	0.002
11.04	1.541	0.067	0.002	0.002
11.06	1.542	0.064	0.002	0.002
11.08	1.541	0.061	0.003	0.002
11.10	1.540	0.058	0.002	0.002
11.12	1.538	0.055	0.003	0.002
11.14	1.536	0.054	0.002	0.001
11.16	1.535	0.052	0.002	0.002
11.18	1.533	0.050	0.003	0.001
11.20	1.531	0.049	0.002	0.002
11.22	1.529	0.048	0.002	0.001
11.24	1.528	0.047	0.002	0.001
11.26	1.526	0.046	0.002	0.001
11.28	1.525	0.046	0.002	0.001
11.30	1.524	0.044	0.002	0.001
11.32	1.521	0.043	0.002	0.001
11.34	1.519	0.043	0.002	0.001
11.36	1.518	0.043	0.002	0.001
11.38	1.518	0.043	0.002	0.001
11.40	1.516	0.041	0.002	0.001
11.42	1.515	0.041	0.002	0.001
11.44	1.514	0.040	0.002	0.001
11.46	1.512	0.040	0.002	0.001
11.48	1.512	0.039	0.002	0.001
11.50	1.510	0.038	0.001	0.001
11.52	1.509	0.038	0.001	0.001
11.54	1.508	0.037	0.002	0.001
11.56	1.506	0.036	0.001	0.001
11.58	1.505	0.036	0.001	0.001
11.60	1.504	0.035	0.001	0.001
11.62	1.502	0.035	0.001	0.001
11.64	1.501	0.034	0.001	0.001
11.66	1.499	0.033	0.001	0.001
11.68	1.498	0.033	0.001	0.001
11.70	1.497	0.033	0.001	0.001
11.72	1.496	0.031	0.001	0.001
11.74	1.493	0.031	0.001	0.001
11.76	1.491	0.031	0.001	0.001
11.78	1.489	0.031	0.001	0.001
11.80	1.488	0.031	0.001	0.001
11.82	1.486	0.031	0.001	0.001
11.84	1.484	0.031	0.001	0.001
11.86	1.482	0.032	0.001	0.001
11.88	1.481	0.033	0.001	0.001
11.90	1.481	0.033	0.001	0.001
11.92	1.479	0.033	0.001	0.001
11.94	1.478	0.034	0.001	0.001
11.96	1.477	0.034	0.001	0.001
11.98	1.475	0.035	0.001	0.001
12.00	1.474	0.035	0.001	0.001
12.02	1.472	0.036	0.001	0.001
12.04	1.472	0.037	0.001	0.001
12.06	1.471	0.038	0.001	0.001
12.08	1.470	0.039	0.001	0.001
12.10	1.470	0.040	0.001	0.001
12.12	1.470	0.040	0.001	0.001
12.14	1.469	0.040	0.001	0.001
12.16	1.467	0.041	0.001	0.001
12.18	1.467	0.042	0.001	0.001
12.20	1.466	0.043	0.001	0.001
12.22	1.466	0.045	0.001	0.001
12.24	1.466	0.045	0.001	0.001
12.26	1.466	0.046	0.001	0.001
12.28	1.466	0.046	0.001	0.001
12.30	1.465	0.047	0.001	0.001
12.32	1.465	0.048	0.001	0.001
12.34	1.464	0.049	0.001	0.001
12.36	1.465	0.050	0.001	0.001
12.38	1.464	0.051	0.001	0.001
12.40	1.465	0.052	0.001	0.001
12.42	1.465	0.053	0.001	0.001
12.44	1.466	0.054	0.001	0.002
12.46	1.466	0.055	0.001	0.002
12.48	1.468	0.056	0.001	0.001
12.50	1.469	0.056	0.001	0.001
12.52	1.470	0.056	0.001	0.002
12.54	1.471	0.056	0.001	0.001
12.56	1.472	0.056	0.001	0.001
12.58	1.472	0.056	0.001	0.001
12.60	1.474	0.056	0.001	0.001
12.62	1.474	0.055	0.001	0.002
12.64	1.475	0.055	0.001	0.002
12.66	1.477	0.054	0.001	0.002
12.68	1.477	0.053	0.001	0.001
12.70	1.477	0.052	0.001	0.001
12.72	1.478	0.052	0.001	0.001
12.74	1.479	0.051	0.001	0.001
12.76	1.479	0.049	0.001	0.001
12.78	1.478	0.049	0.001	0.001
12.80	1.480	0.048	0.001	0.001
12.82	1.479	0.047	0.001	0.001
12.84	1.480	0.046	0.001	0.001
12.86	1.480	0.044	0.001	0.001
12.88	1.479	0.043	0.001	0.001
12.90	1.479	0.042	0.001	0.001
12.92	1.479	0.041	0.001	0.001
12.94	1.477	0.040	0.001	0.001
12.96	1.477	0.040	0.001	0.001
12.98	1.477	0.039	0.001	0.001
13.00	1.477	0.038	0.001	0.001
13.02	1.476	0.036	0.001	0.001
13.04	1.474	0.036	0.001	0.001
13.06	1.474	0.036	0.001	0.001
13.08	1.474	0.035	0.001	0.001
13.10	1.472	0.035	0.001	0.001
13.12	1.472	0.035	0.001	0.001
13.14	1.472	0.034	0.001	0.001
13.16	1.471	0.034	0.001	0.001
13.18	1.471	0.034	0.001	0.001
13.20	1.470	0.033	0.001	0.001
13.22	1.469	0.033	0.001	0.001
13.24	1.469	0.033	0.001	0.001
13.26	1.468	0.033	0.001	0.001
13.28	1.468	0.033	0.001	0.001
13.30	1.467	0.033	0.001	0.001
13.32	1.467	0.033	0.001	0.001
13.34	1.467	0.033	0.001	0.001
13.36	1.467	0.032	0.001	0.001
13.38	1.466	0.032	0.001	0.001
13.40	1.467	0.032	0.001	0.001
13.42	1.466	0.031	0.001	0.001
13.44	1.466	0.031	0.001	0.001
13.46	1.466	0.031	0.001	0.001
13.48	1.467	0.030	0.001	0.001
13.50	1.465	0.028	0.001	0.001
13.52	1.464	0.028	0.001	0.001
13.54	1.463	0.028	0.001	0.001
13.56	1.463	0.028	0.001	0.001
13.58	1.462	0.028	0.001	0.001
13.60	1.462	0.028	0.001	0.001
13.62	1.461	0.027	0.001	0.001
13.64	1.461	0.027	0.001	0.001
13.66	1.460	0.027	0.001	0.001
13.68	1.460	0.027	0.001	0.001
13.70	1.459	0.026	0.001	0.001
13.72	1.459	0.026	0.002	0.001
13.74	1.458	0.026	0.001	0.001
13.76	1.459	0.026	0.002	0.001
13.78	1.458	0.024	0.002	0.001
13.80	1.457	0.024	0.002	0.001
13.82	1.456	0.023	0.002	0.001
13.84	1.454	0.023	0.002	0.001
13.86	1.453	0.023	0.002	0.001
13.88	1.452	0.023	0.002	0.001
13.90	1.450	0.023	0.002	0.001
13.92	1.449	0.026	0.002	0.001
13.94	1.450	0.026	0.002	0.001
13.96	1.449	0.026	0.002	0.001
13.98	1.449	0.026	0.002	0.001
14.00	1.449	0.026	0.002	0.001
14.02	1.448	0.026	0.002	0.001
14.04	1.448	0.026	0.002	0.001
14.06	1.446	0.026	0.002	0.001
14.08	1.446	0.027	0.002	0.001
14.10	1.443	0.027	0.002	0.001
14.12	1.443	0.031	0.002	0.001
14.14	1.445	0.031	0.002	0.001
14.16	1.445	0.032	0.002	0.001
14.18	1.446	0.030	0.002	0.001
14.20	1.442	0.031	0.002	0.001
14.22	1.443	0.035	0.002	0.001
14.24	1.445	0.035	0.002	0.001
14.26	1.446	0.036	0.002	0.001
14.28	1.448	0.036	0.002	0.001
14.30	1.448	0.036	0.002	0.001
14.32	1.450	0.036	0.002	0.001
14.34	1.450	0.034	0.002	0.001
14.36	1.450	0.034	0.002	0.001
14.38	1.448	0.034	0.002	0.001
14.40	1.450	0.037	0.002	0.001
14.42	1.453	0.034	0.002	0.001
14.44	1.451	0.034	0.002	0.001
14.46	1.452	0.034	0.002	0.001
14.48	1.452	0.034	0.002	0.001
14.50	1.453	0.033	0.002	0.001
14.52	1.453	0.033	0.003	0.001
14.54	1.454	0.033	0.002	0.001
14.56	1.455	0.033	0.003	0.001
14.58	1.456	0.031	0.002	0.001
14.60	1.455	0.031	0.003	0.001
14.62	1.456	0.030	0.002	0.001
14.64	1.456	0.029	0.003	0.001
14.66	1.456	0.028	0.002	0.001
14.68	1.456	0.028	0.003	0.001
14.70	1.456	0.027	0.003	0.001
14.72	1.456	0.027	0.003	0.001
14.74	1.456	0.027	0.003	0.001
14.76	1.457	0.027	0.004	0.001
14.78	1.458	0.026	0.003	0.001
14.80	1.460	0.026	0.004	0.001
14.82	1.462	0.022	0.003	0.001
14.84	1.461	0.020	0.005	0.001
14.86	1.462	0.017	0.003	0.002
14.88	1.459	0.013	0.006	0.002
14.90	1.457	0.015	0.003	0.002
14.92	1.458	0.012	0.009	0.002
14.94	1.454	0.011	0.003	0.002
14.96	1.454	0.012	0.015	0.002
14.98	1.451	0.013	0.003	0.002
15.00	1.458	0.016	0.047	0.002
