wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
7.62	1.508	0.026	0.011	0.002
7.64	1.503	0.025	0.011	0.003
7.66	1.499	0.025	0.009	0.002
7.68	1.496	0.023	0.010	0.001
7.70	1.493	0.021	0.010	0.002
7.72	1.489	0.017	0.010	0.002
7.74	1.482	0.016	0.010	0.002
7.76	1.478	0.016	0.010	0.002
7.78	1.474	0.015	0.009	0.002
7.80	1.470	0.015	0.009	0.002
7.82	1.466	0.015	0.009	0.002
7.84	1.462	0.015	0.009	0.002
7.86	1.460	0.016	0.008	0.002
7.88	1.458	0.013	0.008	0.001
7.90	1.453	0.012	0.009	0.001
7.92	1.449	0.012	0.009	0.002
7.94	1.445	0.012	0.009	0.001
7.96	1.442	0.012	0.009	0.001
7.98	1.439	0.011	0.010	0.002
8.00	1.435	0.011	0.009	0.002
8.02	1.431	0.011	0.010	0.002
8.04	1.427	0.011	0.009	0.002
8.06	1.423	0.011	0.009	0.002
8.08	1.420	0.011	0.009	0.002
8.10	1.415	0.011	0.009	0.002
8.12	1.411	0.012	0.008	0.002
8.14	1.407	0.013	0.009	0.002
8.16	1.403	0.013	0.009	0.002
8.18	1.398	0.015	0.008	0.002
8.20	1.395	0.016	0.009	0.002
8.22	1.390	0.017	0.008	0.002
8.24	1.386	0.019	0.008	0.002
8.26	1.381	0.021	0.008	0.001
8.28	1.377	0.023	0.010	0.001
8.30	1.373	0.027	0.009	0.002
8.32	1.371	0.029	0.009	0.002
8.34	1.366	0.031	0.008	0.002
8.36	1.363	0.034	0.009	0.001
8.38	1.359	0.037	0.010	0.001
8.40	1.357	0.041	0.010	0.002
8.42	1.354	0.043	0.008	0.002
8.44	1.349	0.047	0.009	0.001
8.46	1.348	0.052	0.010	0.002
8.48	1.346	0.054	0.008	0.002
8.50	1.342	0.059	0.009	0.001
8.52	1.342	0.062	0.009	0.001
8.54	1.338	0.066	0.010	0.001
8.56	1.339	0.069	0.010	0.002
8.58	1.334	0.071	0.010	0.002
8.60	1.334	0.077	0.010	0.002
8.62	1.331	0.078	0.010	0.002
8.64	1.328	0.085	0.010	0.002
8.66	1.328	0.087	0.010	0.002
8.68	1.325	0.091	0.010	0.002
8.70	1.323	0.095	0.011	0.003
8.72	1.320	0.101	0.010	0.003
8.74	1.320	0.105	0.011	0.002
8.76	1.317	0.110	0.011	0.004
8.78	1.317	0.117	0.011	0.003
8.80	1.315	0.121	0.012	0.004
8.82	1.314	0.129	0.011	0.004
8.84	1.316	0.134	0.011	0.004
8.86	1.314	0.139	0.012	0.004
8.88	1.315	0.148	0.011	0.005
8.90	1.317	0.153	0.011	0.004
8.92	1.319	0.161	0.012	0.005
8.94	1.323	0.165	0.011	0.005
8.96	1.325	0.171	0.012	0.005
8.98	1.329	0.175	0.011	0.006
9.00	1.332	0.181	0.012	0.006
9.02	1.338	0.184	0.011	0.006
9.04	1.340	0.187	0.012	0.005
9.06	1.346	0.190	0.012	0.006
9.08	1.349	0.190	0.012	0.006
9.10	1.351	0.192	0.012	0.007
9.12	1.353	0.193	0.011	0.006
9.14	1.354	0.195	0.012	0.006
9.16	1.357	0.197	0.012	0.007
9.18	1.358	0.197	0.012	0.007
9.20	1.358	0.199	0.012	0.007
9.22	1.359	0.201	0.012	0.007
9.24	1.359	0.203	0.013	0.007
9.26	1.358	0.205	0.014	0.008
9.28	1.356	0.209	0.014	0.009
9.30	1.355	0.214	0.012	0.009
9.32	1.354	0.219	0.013	0.009
9.34	1.354	0.226	0.013	0.009
9.36	1.355	0.232	0.013	0.010
9.38	1.355	0.239	0.012	0.011
9.40	1.357	0.247	0.013	0.011
9.42	1.359	0.255	0.012	0.011
9.44	1.363	0.265	0.013	0.011
9.46	1.368	0.272	0.013	0.013
9.48	1.372	0.281	0.013	0.013
9.50	1.379	0.291	0.012	0.014
9.52	1.388	0.299	0.012	0.014
9.54	1.396	0.307	0.012	0.015
9.56	1.406	0.315	0.012	0.015
9.58	1.418	0.322	0.012	0.017
9.60	1.432	0.328	0.010	0.017
9.62	1.445	0.330	0.010	0.017
9.64	1.459	0.333	0.009	0.017
9.66	1.472	0.332	0.009	0.018
9.68	1.484	0.333	0.008	0.018
9.70	1.499	0.330	0.007	0.018
9.72	1.510	0.327	0.007	0.018
9.74	1.524	0.322	0.006	0.018
9.76	1.532	0.317	0.006	0.019
9.78	1.544	0.312	0.004	0.018
9.80	1.551	0.304	0.005	0.018
9.82	1.560	0.300	0.004	0.018
9.84	1.566	0.293	0.004	0.018
9.86	1.574	0.289	0.003	0.018
9.88	1.581	0.283	0.003	0.018
9.90	1.589	0.279	0.003	0.018
9.92	1.597	0.270	0.002	0.018
9.94	1.602	0.265	0.003	0.018
9.96	1.611	0.258	0.002	0.018
9.98	1.618	0.249	0.002	0.017
10.00	1.624	0.240	0.003	0.017
10.02	1.629	0.230	0.003	0.018
10.04	1.632	0.220	0.003	0.017
10.06	1.635	0.211	0.005	0.017
10.08	1.637	0.201	0.004	0.016
10.10	1.638	0.192	0.005	0.017
10.12	1.637	0.183	0.005	0.016
10.14	1.639	0.176	0.005	0.016
10.16	1.639	0.165	0.005	0.016
10.18	1.636	0.159	0.006	0.016
10.20	1.637	0.152	0.007	0.015
10.22	1.635	0.144	0.006	0.013
10.24	1.634	0.136	0.007	0.015
10.26	1.630	0.129	0.007	0.012
10.28	1.627	0.124	0.006	0.013
10.30	1.625	0.118	0.008	0.012
10.32	1.623	0.112	0.007	0.012
10.34	1.619	0.106	0.008	0.011
10.36	1.615	0.102	0.006	0.011
10.38	1.612	0.098	0.008	0.011
10.40	1.608	0.094	0.008	0.010
10.42	1.606	0.091	0.008	0.010
10.44	1.603	0.086	0.008	0.009
10.46	1.598	0.082	0.007	0.009
10.48	1.594	0.080	0.007	0.009
10.50	1.591	0.078	0.008	0.009
10.52	1.587	0.075	0.007	0.008
10.54	1.583	0.075	0.007	0.008
10.56	1.581	0.073	0.007	0.008
10.58	1.577	0.072	0.008	0.008
10.60	1.574	0.071	0.007	0.007
10.62	1.572	0.071	0.007	0.008
10.64	1.570	0.068	0.007	0.007
10.66	1.566	0.069	0.008	0.007
10.68	1.566	0.068	0.007	0.006
10.70	1.562	0.067	0.007	0.007
10.72	1.561	0.068	0.007	0.006
10.74	1.559	0.066	0.007	0.006
10.76	1.557	0.066	0.006	0.005
10.78	1.555	0.066	0.006	0.006
10.80	1.553	0.066	0.007	0.005
10.82	1.552	0.067	0.006	0.006
10.84	1.551	0.066	0.007	0.005
10.86	1.548	0.067	0.006	0.005
10.88	1.549	0.069	0.007	0.005
10.90	1.550	0.067	0.006	0.005
10.92	1.549	0.067	0.007	0.005
10.94	1.549	0.066	0.006	0.005
10.96	1.548	0.066	0.007	0.005
10.98	1.549	0.066	0.006	0.004
