wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
7.58	1.405	0.015	0.006	0.003
7.60	1.402	0.013	0.007	0.002
7.62	1.401	0.013	0.007	0.002
7.64	1.400	0.011	0.007	0.002
7.66	1.398	0.010	0.007	0.002
7.68	1.396	0.009	0.007	0.002
7.70	1.395	0.009	0.007	0.002
7.72	1.393	0.007	0.007	0.001
7.74	1.391	0.006	0.008	0.001
7.76	1.388	0.005	0.008	0.001
7.78	1.386	0.005	0.008	0.001
7.80	1.384	0.004	0.008	0.001
7.82	1.381	0.004	0.009	0.001
7.84	1.379	0.004	0.009	0.001
7.86	1.376	0.004	0.009	0.001
7.88	1.374	0.004	0.009	0.001
7.90	1.372	0.004	0.010	0.001
7.92	1.370	0.004	0.010	0.001
7.94	1.367	0.004	0.010	0.001
7.96	1.365	0.004	0.010	0.001
7.98	1.363	0.004	0.010	0.001
8.00	1.361	0.004	0.010	0.001
8.02	1.357	0.004	0.011	0.001
8.04	1.355	0.005	0.011	0.001
8.06	1.353	0.005	0.011	0.001
8.08	1.350	0.005	0.011	0.001
8.10	1.346	0.006	0.012	0.001
8.12	1.344	0.007	0.012	0.001
8.14	1.341	0.007	0.012	0.001
8.16	1.338	0.008	0.012	0.001
8.18	1.335	0.009	0.013	0.001
8.20	1.332	0.010	0.013	0.001
8.22	1.329	0.012	0.013	0.002
8.24	1.326	0.013	0.013	0.001
8.26	1.324	0.015	0.013	0.002
8.28	1.321	0.015	0.013	0.002
8.30	1.317	0.018	0.014	0.002
8.32	1.315	0.019	0.014	0.002
8.34	1.312	0.021	0.014	0.002
8.36	1.310	0.022	0.014	0.002
8.38	1.305	0.024	0.015	0.002
8.40	1.303	0.026	0.015	0.002
8.42	1.299	0.029	0.015	0.003
8.44	1.297	0.031	0.015	0.003
8.46	1.293	0.033	0.016	0.003
8.48	1.291	0.037	0.016	0.003
8.50	1.288	0.039	0.016	0.003
8.52	1.286	0.041	0.016	0.003
8.54	1.282	0.043	0.016	0.003
8.56	1.279	0.047	0.017	0.004
8.58	1.277	0.049	0.017	0.004
8.60	1.273	0.052	0.017	0.004
8.62	1.270	0.055	0.017	0.004
8.64	1.267	0.058	0.017	0.004
8.66	1.263	0.061	0.018	0.005
8.68	1.259	0.065	0.018	0.005
8.70	1.255	0.069	0.018	0.005
8.72	1.252	0.073	0.018	0.005
8.74	1.247	0.077	0.019	0.006
8.76	1.243	0.083	0.019	0.006
8.78	1.239	0.088	0.020	0.006
8.80	1.234	0.095	0.020	0.007
8.82	1.230	0.103	0.020	0.007
8.84	1.227	0.112	0.021	0.008
8.86	1.224	0.122	0.021	0.009
8.88	1.225	0.133	0.021	0.010
8.90	1.226	0.142	0.021	0.011
8.92	1.229	0.151	0.020	0.011
8.94	1.232	0.159	0.020	0.012
8.96	1.236	0.167	0.020	0.013
8.98	1.240	0.173	0.019	0.013
9.00	1.246	0.179	0.019	0.013
9.02	1.252	0.182	0.018	0.014
9.04	1.257	0.185	0.018	0.014
9.06	1.262	0.184	0.017	0.014
9.08	1.263	0.183	0.017	0.013
9.10	1.264	0.182	0.017	0.013
9.12	1.262	0.181	0.017	0.013
9.14	1.259	0.181	0.018	0.013
9.16	1.255	0.182	0.018	0.013
9.18	1.251	0.184	0.018	0.013
9.20	1.244	0.186	0.019	0.013
9.22	1.237	0.191	0.019	0.013
9.24	1.230	0.197	0.020	0.014
9.26	1.222	0.205	0.020	0.014
9.28	1.215	0.214	0.021	0.015
9.30	1.207	0.226	0.021	0.016
9.32	1.200	0.239	0.022	0.016
9.34	1.194	0.255	0.022	0.018
9.36	1.189	0.272	0.023	0.018
9.38	1.185	0.292	0.023	0.020
9.40	1.184	0.313	0.023	0.021
9.42	1.185	0.336	0.023	0.023
9.44	1.188	0.360	0.023	0.024
9.46	1.194	0.386	0.023	0.025
9.48	1.204	0.412	0.023	0.027
9.50	1.217	0.439	0.022	0.029
9.52	1.235	0.466	0.022	0.031
9.54	1.256	0.492	0.021	0.033
9.56	1.285	0.517	0.020	0.035
9.58	1.316	0.536	0.018	0.038
9.60	1.353	0.555	0.014	0.039
9.62	1.395	0.562	0.012	0.040
9.64	1.434	0.563	0.009	0.041
9.66	1.473	0.558	0.007	0.041
9.68	1.508	0.546	0.005	0.041
9.70	1.538	0.532	0.003	0.041
9.72	1.566	0.517	0.001	0.041
9.74	1.591	0.497	0.003	0.040
9.76	1.609	0.477	0.006	0.038
9.78	1.625	0.457	0.007	0.037
9.80	1.637	0.438	0.009	0.035
9.82	1.647	0.421	0.010	0.034
9.84	1.655	0.407	0.011	0.032
9.86	1.665	0.395	0.012	0.031
9.88	1.675	0.382	0.013	0.030
9.90	1.686	0.369	0.014	0.029
9.92	1.697	0.355	0.016	0.028
9.94	1.709	0.339	0.016	0.026
9.96	1.719	0.321	0.017	0.024
9.98	1.728	0.302	0.018	0.023
10.00	1.734	0.280	0.019	0.020
10.02	1.737	0.258	0.018	0.018
10.04	1.736	0.237	0.019	0.017
10.06	1.733	0.218	0.018	0.015
10.08	1.729	0.200	0.018	0.013
10.10	1.723	0.184	0.017	0.012
10.12	1.716	0.170	0.016	0.011
10.14	1.709	0.157	0.015	0.010
10.16	1.702	0.146	0.015	0.009
10.18	1.695	0.136	0.014	0.008
10.20	1.687	0.127	0.013	0.008
10.22	1.681	0.119	0.012	0.007
10.24	1.674	0.110	0.012	0.006
10.26	1.666	0.104	0.011	0.006
10.28	1.660	0.098	0.011	0.006
10.30	1.652	0.092	0.010	0.005
10.32	1.645	0.088	0.009	0.005
10.34	1.639	0.083	0.009	0.005
10.36	1.632	0.080	0.008	0.004
10.38	1.626	0.076	0.007	0.004
10.40	1.620	0.073	0.007	0.004
10.42	1.614	0.070	0.006	0.004
10.44	1.608	0.068	0.006	0.004
10.46	1.602	0.066	0.006	0.004
10.48	1.596	0.064	0.005	0.004
10.50	1.589	0.064	0.005	0.004
10.52	1.584	0.064	0.004	0.004
10.54	1.579	0.064	0.004	0.004
10.56	1.574	0.065	0.004	0.004
10.58	1.570	0.066	0.003	0.004
10.60	1.566	0.067	0.003	0.004
10.62	1.563	0.068	0.003	0.004
10.64	1.559	0.070	0.003	0.004
10.66	1.557	0.072	0.002	0.005
10.68	1.554	0.074	0.002	0.005
10.70	1.553	0.076	0.002	0.005
10.72	1.551	0.077	0.002	0.005
10.74	1.549	0.080	0.002	0.006
10.76	1.548	0.082	0.002	0.006
10.78	1.548	0.085	0.002	0.006
10.80	1.549	0.086	0.002	0.006
10.82	1.547	0.089	0.002	0.007
10.84	1.549	0.093	0.002	0.007
10.86	1.552	0.095	0.002	0.007
10.88	1.555	0.097	0.003	0.007
10.90	1.560	0.098	0.002	0.007
10.92	1.565	0.097	0.003	0.007
10.94	1.568	0.095	0.003	0.006
10.96	1.572	0.093	0.003	0.006
10.98	1.576	0.090	0.003	0.006
11.00	1.579	0.086	0.003	0.006
11.02	1.582	0.082	0.004	0.006
11.04	1.584	0.075	0.004	0.005
11.06	1.584	0.070	0.004	0.004
11.08	1.584	0.063	0.004	0.004
11.10	1.581	0.058	0.003	0.004
11.12	1.579	0.054	0.003	0.003
11.14	1.576	0.050	0.003	0.003
11.16	1.573	0.046	0.003	0.003
11.18	1.570	0.043	0.002	0.003
11.20	1.566	0.040	0.003	0.003
11.22	1.562	0.040	0.002	0.003
11.24	1.561	0.038	0.002	0.003
11.26	1.556	0.036	0.002	0.002
11.28	1.553	0.036	0.002	0.002
11.30	1.549	0.036	0.001	0.002
11.32	1.547	0.037	0.001	0.002
11.34	1.545	0.037	0.001	0.002
11.36	1.542	0.039	0.001	0.002
11.38	1.542	0.041	0.001	0.003
11.40	1.543	0.042	0.001	0.003
11.42	1.543	0.042	0.001	0.003
11.44	1.544	0.042	0.001	0.003
11.46	1.546	0.041	0.001	0.003
11.48	1.546	0.039	0.002	0.003
11.50	1.546	0.038	0.001	0.003
11.52	1.547	0.036	0.001	0.003
11.54	1.546	0.033	0.001	0.003
11.56	1.545	0.031	0.001	0.003
11.58	1.545	0.028	0.001	0.002
11.60	1.543	0.025	0.001	0.002
11.62	1.540	0.023	0.001	0.002
11.64	1.537	0.022	0.001	0.002
11.66	1.536	0.022	0.001	0.002
11.68	1.534	0.020	0.001	0.002
11.70	1.531	0.020	0.001	0.002
11.72	1.530	0.020	0.001	0.002
11.74	1.529	0.019	0.001	0.002
11.76	1.527	0.018	0.001	0.002
11.78	1.525	0.018	0.001	0.002
11.80	1.524	0.016	0.001	0.001
11.82	1.521	0.016	0.001	0.001
11.84	1.520	0.016	0.001	0.001
11.86	1.518	0.016	0.002	0.001
11.88	1.516	0.016	0.001	0.001
11.90	1.515	0.016	0.002	0.001
11.92	1.513	0.016	0.002	0.001
11.94	1.512	0.016	0.002	0.001
11.96	1.511	0.015	0.002	0.001
11.98	1.509	0.016	0.003	0.001
12.00	1.508	0.015	0.002	0.001
12.02	1.505	0.016	0.003	0.001
12.04	1.506	0.017	0.003	0.002
12.06	1.504	0.016	0.003	0.002
12.08	1.504	0.016	0.003	0.002
12.10	1.502	0.015	0.003	0.002
12.12	1.500	0.016	0.003	0.002
12.14	1.499	0.016	0.003	0.002
12.16	1.497	0.017	0.003	0.002
12.18	1.497	0.018	0.004	0.002
12.20	1.496	0.017	0.003	0.002
12.22	1.494	0.017	0.003	0.002
12.24	1.493	0.018	0.003	0.002
12.26	1.492	0.018	0.003	0.002
12.28	1.491	0.019	0.003	0.002
12.30	1.490	0.018	0.003	0.002
12.32	1.487	0.019	0.004	0.002
12.34	1.485	0.022	0.004	0.002
12.36	1.486	0.024	0.003	0.002
12.38	1.485	0.024	0.004	0.002
12.40	1.485	0.026	0.003	0.002
12.42	1.485	0.026	0.004	0.002
12.44	1.485	0.028	0.004	0.002
12.46	1.485	0.028	0.004	0.002
12.48	1.484	0.030	0.004	0.002
12.50	1.486	0.031	0.004	0.003
12.52	1.487	0.031	0.004	0.003
12.54	1.488	0.031	0.004	0.003
12.56	1.488	0.031	0.004	0.003
12.58	1.489	0.031	0.003	0.003
12.60	1.489	0.030	0.004	0.002
12.62	1.489	0.030	0.004	0.003
12.64	1.489	0.029	0.003	0.002
12.66	1.489	0.028	0.004	0.002
12.68	1.488	0.028	0.004	0.002
12.70	1.488	0.028	0.004	0.002
12.72	1.487	0.028	0.004	0.002
12.74	1.487	0.028	0.004	0.002
12.76	1.487	0.028	0.004	0.002
12.78	1.487	0.028	0.004	0.002
12.80	1.487	0.028	0.004	0.002
12.82	1.487	0.028	0.004	0.002
12.84	1.488	0.027	0.004	0.002
12.86	1.487	0.026	0.004	0.002
12.88	1.486	0.026	0.004	0.002
12.90	1.487	0.026	0.004	0.003
12.92	1.486	0.024	0.004	0.002
12.94	1.485	0.024	0.005	0.002
12.96	1.483	0.024	0.005	0.002
12.98	1.483	0.025	0.005	0.003
13.00	1.484	0.024	0.005	0.003
13.02	1.482	0.024	0.005	0.003
13.04	1.482	0.024	0.005	0.003
13.06	1.481	0.024	0.005	0.003
13.08	1.482	0.024	0.004	0.003
13.10	1.481	0.023	0.005	0.002
13.12	1.479	0.023	0.005	0.002
13.14	1.479	0.024	0.005	0.003
13.16	1.479	0.024	0.005	0.003
13.18	1.479	0.024	0.005	0.003
13.20	1.478	0.024	0.005	0.003
13.22	1.478	0.024	0.005	0.003
13.24	1.477	0.024	0.005	0.003
13.26	1.477	0.024	0.005	0.003
13.28	1.476	0.024	0.005	0.003
13.30	1.476	0.025	0.006	0.003
13.32	1.477	0.025	0.005	0.003
13.34	1.476	0.025	0.005	0.003
13.36	1.477	0.025	0.005	0.003
13.38	1.477	0.024	0.005	0.003
13.40	1.477	0.024	0.004	0.003
13.42	1.477	0.023	0.005	0.003
13.44	1.476	0.022	0.005	0.003
13.46	1.475	0.022	0.005	0.003
13.48	1.474	0.022	0.005	0.003
13.50	1.474	0.022	0.005	0.003
13.52	1.473	0.022	0.005	0.003
13.54	1.473	0.022	0.005	0.003
13.56	1.473	0.022	0.005	0.003
13.58	1.473	0.021	0.005	0.003
13.60	1.472	0.020	0.006	0.003
13.62	1.472	0.020	0.006	0.003
13.64	1.470	0.018	0.006	0.003
13.66	1.468	0.018	0.006	0.003
13.68	1.466	0.018	0.006	0.003
13.70	1.465	0.020	0.007	0.003
13.72	1.465	0.020	0.006	0.003
13.74	1.464	0.020	0.007	0.003
13.76	1.464	0.020	0.007	0.004
13.78	1.463	0.020	0.006	0.004
13.80	1.461	0.020	0.006	0.004
13.82	1.460	0.021	0.006	0.004
13.84	1.459	0.021	0.006	0.004
13.86	1.456	0.022	0.007	0.004
13.88	1.456	0.025	0.007	0.004
13.90	1.457	0.025	0.006	0.004
13.92	1.456	0.025	0.007	0.004
13.94	1.455	0.026	0.007	0.004
13.96	1.454	0.026	0.007	0.004
13.98	1.453	0.028	0.007	0.004
14.00	1.452	0.029	0.007	0.005
14.02	1.451	0.031	0.007	0.005
14.04	1.451	0.032	0.007	0.005
14.06	1.450	0.035	0.007	0.006
14.08	1.451	0.037	0.007	0.006
14.10	1.451	0.039	0.007	0.006
14.12	1.452	0.041	0.007	0.006
14.14	1.453	0.043	0.006	0.006
14.16	1.456	0.044	0.006	0.006
14.18	1.456	0.044	0.005	0.006
14.20	1.457	0.046	0.006	0.006
14.22	1.460	0.046	0.005	0.006
14.24	1.460	0.046	0.005	0.006
14.26	1.461	0.048	0.005	0.006
14.28	1.464	0.048	0.005	0.006
14.30	1.465	0.047	0.005	0.006
14.32	1.467	0.047	0.005	0.006
14.34	1.467	0.046	0.004	0.006
14.36	1.468	0.046	0.005	0.006
14.38	1.468	0.046	0.005	0.006
14.40	1.469	0.048	0.005	0.006
14.42	1.472	0.048	0.005	0.006
14.44	1.473	0.048	0.005	0.007
14.46	1.476	0.048	0.004	0.007
14.48	1.478	0.046	0.004	0.007
14.50	1.479	0.045	0.003	0.006
14.52	1.482	0.044	0.004	0.006
14.54	1.483	0.041	0.003	0.006
14.56	1.484	0.039	0.004	0.006
14.58	1.484	0.037	0.003	0.005
14.60	1.484	0.035	0.004	0.005
14.62	1.485	0.033	0.003	0.005
14.64	1.484	0.031	0.004	0.005
14.66	1.484	0.029	0.003	0.005
14.68	1.483	0.028	0.004	0.005
14.70	1.483	0.026	0.004	0.004
14.72	1.481	0.026	0.005	0.005
14.74	1.481	0.026	0.003	0.005
14.76	1.481	0.026	0.005	0.005
14.78	1.484	0.026	0.003	0.005
14.80	1.487	0.024	0.004	0.005
14.82	1.490	0.017	0.003	0.005
14.84	1.487	0.010	0.005	0.004
14.86	1.482	0.006	0.004	0.004
14.88	1.477	0.005	0.008	0.003
14.90	1.475	0.004	0.005	0.003
14.92	1.470	0.003	0.010	0.002
14.94	1.468	0.002	0.007	0.002
14.96	1.462	0.002	0.015	0.002
14.98	1.461	0.001	0.008	0.001
15.00	1.446	0.001	0.035	0.001
